ind,ozone,dzone,obs,dbs
48177,11,8,986,388
48206,11,8,950,1703
48215,11,8,985,364
48232,11,8,24,1699
48239,11,8,505,391
48251,11,8,505,366
48271,11,8,216,391
48275,11,8,224,1673
48277,11,8,226,1674
48301,11,8,24,862
48317,11,8,10,1701
48323,11,8,991,863
48387,11,8,991,1270
48390,11,8,950,391
48412,11,8,987,388
48415,11,8,951,1699
48443,11,8,951,367
48469,11,8,950,386
48479,11,8,1626,365
48490,11,8,216,386
48541,11,8,985,364
48556,11,8,10,391
48577,11,8,949,369
48578,11,8,26,364
48591,11,8,986,1674
48596,11,8,26,1701
48599,11,8,257,1697
48629,11,8,987,1327
48647,11,8,259,368
48667,11,9,989,163
48687,11,9,986,1180
48695,11,9,952,165
48698,11,9,989,1339
48706,11,9,985,1161
48738,11,9,257,1268
48740,11,9,1626,1335
48742,11,10,221,1628
48746,11,10,1578,179
48759,11,10,257,25
48763,11,10,226,1182
48777,11,10,256,321
48878,11,11,991,950
48895,11,11,224,951
48911,11,11,987,224
48922,11,11,1626,259
48937,11,11,989,950
48950,11,11,222,1578
48957,11,11,223,259
48966,11,11,258,987
48981,11,12,505,61
48989,11,12,987,38
49016,11,12,226,39
49017,11,12,222,324
49032,11,13,949,993
49039,11,15,987,371
49044,11,15,996,371
49050,11,16,256,776
49084,11,16,223,283
49121,11,16,991,856
49128,11,17,222,267
49130,11,17,24,267
49196,11,19,1626,233
49206,11,19,991,233
49276,11,21,222,1649
49280,11,21,10,1653
49299,11,21,259,983
49300,11,21,221,981
49331,11,21,259,1653
49348,11,21,222,981
49390,11,21,986,954
49392,11,21,989,953
49394,11,21,255,1646
49413,11,21,505,397
49454,11,21,225,1649
49478,11,21,987,1648
49489,11,21,984,1646
49530,11,21,989,42
49593,11,21,225,54
49618,11,22,952,251
49634,11,22,225,227
49669,11,22,257,231
49679,11,22,984,250
49702,11,22,952,253
49718,11,22,256,468
49734,11,22,10,250
49769,11,22,987,51
49780,11,22,985,504
49792,11,22,989,49
49807,11,23,952,186
49827,11,23,505,769
49894,11,23,984,52
49909,11,23,225,46
49918,11,23,1626,46
49928,11,23,950,46
49933,11,23,255,182
49936,11,23,225,740
49941,11,23,989,185
50009,11,23,949,768
50022,11,23,256,741
50042,11,23,10,159
50050,11,23,24,185
50091,11,23,26,183
50094,11,23,505,157
50114,11,24,255,1668
50146,11,24,989,460
50151,11,24,986,1669
50157,11,24,24,412
50159,11,24,226,1670
50162,11,24,985,1669
50178,11,24,226,1664
50201,11,24,950,1668
50214,11,24,223,1668
50221,11,24,258,1660
50252,11,24,991,1718
50257,11,24,949,459
50269,11,24,225,1668
50308,11,24,990,411
50313,11,24,984,1668
50347,11,25,949,98
50436,11,25,984,299
50453,11,25,10,301
50481,11,25,505,299
50490,11,25,949,99
50548,11,26,216,330
50558,11,26,224,304
50639,11,26,987,307
50659,11,26,221,92
50694,11,26,984,95
50712,11,26,991,328
50719,11,26,1626,327
50749,11,26,255,95
50772,11,26,258,325
50782,11,26,258,72
50793,11,26,1578,327
50804,11,26,26,328
50846,11,27,989,203
50865,11,27,259,408
50874,11,27,26,191
50890,11,27,257,393
50903,11,27,949,406
50907,11,27,226,462
50911,11,27,1578,210
50914,11,27,986,406
50923,11,27,255,190
50940,11,27,224,461
50975,12,1,38,1677
50978,12,1,309,506
50996,12,1,38,1695
50999,12,1,309,506
51025,12,1,63,1695
51031,12,1,39,376
51048,12,1,62,1695
51061,12,1,1720,380
51105,12,2,63,861
51110,12,2,38,345
51145,12,2,309,353
51154,12,2,60,1693
51159,12,2,62,1679
51174,12,2,1720,353
51180,12,3,309,362
51191,12,3,38,361
51193,12,3,324,341
51199,12,3,61,360
51229,12,4,39,382
51233,12,4,61,381
51304,12,8,1720,1696
51337,12,8,309,367
51368,12,8,62,1270
51378,12,8,61,1701
51419,12,8,309,1698
51467,12,9,39,164
51472,12,9,61,177
51478,12,9,60,163
51499,12,10,61,22
51507,12,10,63,113
51539,12,11,1720,949
51556,12,12,309,63
51565,12,16,61,856
51580,12,16,37,265
51616,12,21,309,1655
51633,12,21,63,1655
51696,12,21,39,1657
51715,12,21,38,399
51726,12,21,324,43
51731,12,21,60,953
51734,12,22,1720,465
51746,12,22,60,229
51755,12,22,323,503
51758,12,22,60,230
51769,12,22,60,502
51791,12,22,37,49
51795,12,22,60,251
51826,12,23,61,46
51828,12,23,1720,156
51836,12,23,37,181
51860,12,23,62,183
51888,12,23,39,53
51917,12,25,36,331
51919,12,25,323,335
51935,12,25,38,404
51938,12,25,38,99
51940,12,25,323,67
51979,12,26,323,73
52000,12,26,61,73
52001,12,26,61,74
52002,12,26,37,75
52006,12,26,324,327
52013,12,26,61,75
52027,12,26,60,305
52053,12,27,36,59
52064,13,1,86,380
52072,13,1,87,215
52076,13,1,82,1
52078,13,2,84,345
52092,13,2,86,345
52098,13,3,993,362
52108,13,5,82,1329
52119,13,8,84,390
52156,13,10,993,318
52189,13,18,86,147
52194,13,20,85,540
52203,13,21,995,57
52207,13,21,992,1654
52225,13,22,997,48
52243,13,23,392,188
52269,13,26,541,330
52294,15,1,385,1
52299,15,1,1272,215
52307,15,1,385,1
52323,15,2,385,295
52371,15,8,1271,370
52418,15,10,385,175
52450,15,16,371,285
52457,15,17,371,267
52459,15,18,944,171
52463,8,23,1702,964
52504,15,22,371,228
52508,15,22,1326,50
52525,15,23,1325,47
52530,15,23,1272,52
52535,15,24,385,1661
52540,15,24,371,1665
52619,16,1,273,1694
52658,16,1,280,506
52673,16,1,279,1695
52674,16,1,271,506
52683,16,1,265,1695
52703,16,1,857,1694
52730,16,1,860,1695
52769,16,2,284,354
52785,16,2,773,295
52799,16,2,285,354
52806,16,2,268,1680
52822,16,2,283,1680
52833,16,2,289,295
52838,16,2,276,861
52849,16,2,291,772
52859,16,2,775,261
52898,16,3,287,361
52910,16,3,272,341
52919,16,3,274,359
52956,16,4,278,542
52977,16,4,775,542
53003,16,5,284,1328
53027,16,6,289,16
53067,16,8,856,365
53141,16,8,280,390
53157,16,8,292,1697
53161,16,8,282,390
53172,16,8,264,1674
53186,16,8,275,388
53246,16,8,272,1697
53279,16,9,287,165
53280,16,9,265,1334
53296,16,9,277,177
53305,16,9,274,1333
53338,16,9,278,1183
53357,16,10,859,142
53358,16,10,294,317
53378,16,10,858,315
53399,16,11,262,224
53401,16,11,282,10
53409,16,11,859,949
53422,16,11,271,24
53453,16,11,277,991
53454,16,11,267,1626
53461,16,11,266,950
53476,16,12,278,63
53547,16,16,263,266
53568,16,16,279,277
53595,16,17,285,267
53601,16,18,860,109
53630,16,19,773,1581
53667,16,20,348,80
53685,16,21,277,42
53687,16,21,268,983
53689,16,21,776,55
53699,16,21,776,1655
53742,16,21,283,1649
53770,16,21,271,1653
53775,16,21,267,57
53805,16,21,856,43
53811,16,21,857,397
53821,16,21,273,954
53837,16,22,264,229
53856,16,22,351,465
53878,16,22,349,51
53903,16,22,292,468
53906,16,22,283,466
53913,16,22,280,504
53939,16,23,284,183
53967,16,23,859,1652
54002,16,23,264,53
54025,16,23,263,184
54026,16,23,352,742
54038,16,23,294,186
54046,16,23,292,187
54068,16,24,269,1666
54093,16,24,285,1718
54099,16,24,280,1667
54123,16,24,288,1718
54139,16,25,262,67
54168,16,25,858,299
54181,16,25,280,98
54223,16,26,859,326
54244,16,26,776,93
54264,16,26,860,325
54271,16,26,267,377
54287,16,26,265,97
54327,16,26,279,304
54331,16,26,263,306
54393,16,27,268,205
54400,16,27,858,211
54403,16,27,269,212
54428,17,1,267,1694
54452,17,1,267,1695
54453,17,1,267,506
54458,17,1,267,506
54474,17,2,267,1681
54507,17,2,267,356
54515,17,2,267,357
54573,17,7,267,66
54610,17,8,267,386
54638,17,8,267,368
54675,17,9,267,1180
54698,17,10,267,8
54701,17,10,267,116
54713,17,11,267,984
54751,17,16,267,280
54771,17,16,267,290
54789,17,19,267,248
54806,17,20,267,90
54811,17,21,267,1650
54872,17,22,267,250
54874,17,22,267,50
54888,17,22,267,50
54891,17,22,267,50
54892,17,22,267,251
54900,17,23,267,155
54901,17,23,267,964
54916,17,23,267,159
54945,17,23,267,188
54961,17,24,267,411
54976,17,24,267,1669
55009,17,26,267,326
55016,17,26,267,93
55032,17,26,267,306
55060,17,27,267,406
55157,18,2,149,861
55165,18,3,1179,338
55168,18,3,1625,340
55170,18,3,1179,338
55174,18,3,1625,340
55198,18,6,105,28
55200,18,7,172,1713
55201,18,7,1683,1712
55256,18,9,151,1180
55271,18,9,220,1161
55278,18,9,1689,1336
55283,18,10,108,112
55327,18,16,108,287
55334,18,16,220,290
55343,18,16,107,266
55347,18,17,172,267
55390,18,21,145,42
55408,18,21,146,1653
55442,18,23,149,770
55469,18,23,218,52
55476,18,24,109,1670
55482,18,24,173,412
55497,18,25,153,100
55505,18,25,1509,334
55520,18,26,149,75
55598,19,1,1571,1
55627,19,1,1512,1694
55631,19,1,244,1677
55690,19,2,1583,353
55738,19,3,246,340
55739,19,3,246,341
55760,19,4,244,507
55766,19,5,246,1342
55770,19,5,247,1344
55772,19,5,233,1682
55796,19,8,1582,1696
55814,19,8,1513,1701
55823,19,8,1584,391
55828,19,8,235,388
55851,19,8,1570,1673
55892,19,9,1581,176
55895,19,9,234,1334
55951,19,10,1583,174
55963,19,11,248,951
56048,19,17,241,267
56057,19,17,236,267
56079,19,19,1624,246
56087,19,20,1513,89
56115,19,21,248,397
56134,19,21,247,398
56149,19,21,236,397
56155,19,21,958,954
56182,19,22,249,503
56185,19,22,958,51
56201,19,22,235,50
56255,19,23,240,1651
56260,19,23,239,188
56272,19,23,1511,1651
56287,19,24,236,1667
56349,19,25,1582,98
56416,19,26,1513,75
56420,19,26,248,93
56443,19,27,232,463
56447,19,27,248,59
56465,20,1,88,376
56501,20,1,509,1
56554,20,3,540,362
56556,20,3,510,362
56629,20,8,540,366
56646,20,8,89,1676
56653,20,8,539,1703
56674,20,9,79,1340
56679,20,9,88,1160
56704,20,10,79,117
56709,20,10,88,166
56720,20,11,79,24
56723,20,11,510,222
56736,20,11,509,951
56759,20,16,89,273
56778,20,16,81,266
56811,20,21,81,397
56813,20,21,81,1655
56842,20,21,88,1648
56862,20,21,90,956
56865,20,22,88,48
56885,20,22,79,229
56895,20,23,90,46
56916,20,23,90,742
56927,20,23,81,186
56929,20,23,88,185
56936,20,24,80,1662
56947,20,24,89,1660
56988,20,25,80,335
56990,20,26,540,377
56991,20,26,509,305
56993,20,26,80,330
57013,20,26,540,330
57018,20,26,79,327
57026,20,26,90,76
57040,20,27,89,202
57051,20,27,90,1671
57067,21,1,44,1677
57073,21,1,983,380
57116,21,1,1647,1677
57159,21,1,956,1
57197,21,1,56,1
57201,21,1,1656,1677
57208,21,1,43,1694
57210,21,1,1653,506
57224,21,1,954,506
57240,21,1,55,1694
57251,21,1,1649,506
57257,21,1,1650,376
57265,21,1,954,1677
57266,21,1,55,1694
57268,21,1,953,1677
57308,21,1,982,1
57321,21,1,1650,215
57351,21,1,956,1695
57353,21,1,44,215
57409,21,1,55,1
57428,21,1,398,1695
57466,21,1,56,215
57483,21,1,1657,215
57491,21,1,1650,1
57510,21,1,981,215
57516,21,1,41,380
57522,21,1,398,1
57545,21,1,980,1677
57560,21,1,400,1
57589,21,1,1656,380
57594,21,1,55,1695
57611,21,1,1657,1677
57658,21,1,55,1
57676,21,1,982,376
57683,21,1,400,1677
57689,21,1,1650,506
57691,21,1,44,215
57721,21,1,1656,1677
57765,21,1,1657,376
57782,21,1,44,215
57787,21,1,397,1695
57798,21,1,57,506
57824,21,1,1657,1695
57845,21,1,400,1677
57877,21,1,1649,1678
57885,21,1,1655,1694
57911,21,1,981,1695
57925,21,1,982,1694
57940,21,1,55,1677
57951,21,1,55,1677
58036,21,1,981,1678
58089,21,1,1646,1695
58129,21,1,41,506
58133,21,1,397,376
58137,21,1,57,380
58153,21,1,56,1695
58160,21,1,1650,380
58179,21,1,953,1694
58199,21,1,1646,380
58225,21,1,1655,1678
58251,21,1,55,215
58274,21,1,981,1694
58278,21,1,397,1
58298,21,1,1646,1677
58337,21,1,57,376
58372,21,1,980,506
58409,21,1,57,1694
58455,21,1,58,1694
58475,21,2,398,1693
58476,21,2,42,346
58483,21,2,1650,1679
58488,21,2,1656,772
58495,21,2,1648,1692
58518,21,2,42,355
58534,21,2,398,354
58625,21,2,956,355
58644,21,2,41,861
58650,21,2,983,1680
58668,21,2,56,261
58707,21,2,982,354
58738,21,2,1653,261
58752,21,2,1653,1693
58763,21,2,954,355
58775,21,2,400,1691
58789,21,2,57,261
58797,21,2,1654,261
58831,21,2,58,295
58832,21,2,56,1692
58842,21,2,1656,1692
58854,21,2,953,343
58863,21,2,42,343
58884,21,2,980,1693
58966,21,2,1649,346
58979,21,2,1647,861
58983,21,2,1650,343
58994,21,2,400,345
59015,21,2,954,295
59021,21,2,1655,347
59045,21,2,55,261
59133,21,2,1646,347
59150,21,2,58,344
59152,21,2,1657,344
59177,21,2,981,261
59200,21,2,397,346
59229,21,2,1646,357
59231,21,2,980,353
59280,21,2,953,861
59288,21,2,1657,1693
59297,21,2,956,1691
59298,21,2,983,355
59306,21,2,1646,354
59310,21,2,1653,1680
59325,21,2,982,772
59343,21,2,44,356
59355,21,2,953,1693
59403,21,2,41,344
59427,21,2,44,356
59433,21,2,1649,1681
59470,21,2,398,1693
59497,21,2,1654,1681
59507,21,2,1650,772
59528,21,2,1647,344
59568,21,2,1646,344
59569,21,2,1649,345
59614,21,2,57,1680
59629,21,2,1648,772
59640,21,2,1653,1693
59659,21,2,1648,345
59660,21,2,399,861
59670,21,2,956,261
59720,21,3,1647,358
59737,21,3,1647,361
59767,21,3,956,342
59796,21,3,54,342
59806,21,3,44,360
59826,21,3,1653,338
59864,21,3,58,342
59887,21,3,956,362
59901,21,3,56,341
59918,21,3,1647,338
59965,21,3,1650,362
60009,21,3,55,361
60018,21,3,1646,339
60022,21,3,43,360
60044,21,3,1646,341
60049,21,3,954,362
60066,21,3,400,338
60069,21,3,55,342
60087,21,3,1653,339
60100,21,3,397,340
60114,21,3,43,359
60122,21,3,56,338
60150,21,3,953,359
60178,21,3,1649,362
60179,21,3,57,342
60180,21,3,1649,339
60197,21,4,399,507
60208,21,4,1647,381
60217,21,4,397,507
60240,21,4,55,507
60259,21,4,1656,507
60283,21,4,1647,374
60315,21,4,56,375
60335,21,4,54,542
60337,21,4,1650,381
60338,21,4,58,507
60347,21,4,43,374
60349,21,4,42,374
60378,21,4,41,542
60395,21,4,55,381
60412,21,4,58,374
60435,21,4,1654,381
60465,21,4,1653,374
60481,21,4,43,507
60484,21,4,983,382
60497,21,4,57,374
60517,21,4,397,374
60526,21,4,1650,382
60547,21,4,43,507
60558,21,4,1648,381
60561,21,5,42,1328
60591,21,5,398,1345
60596,21,5,399,1690
60606,21,5,981,1342
60609,21,5,1647,1331
60616,21,5,1646,1328
60626,21,5,43,1344
60631,21,5,44,1329
60633,21,5,954,1330
60672,21,5,1655,1331
60679,21,5,1650,1690
60699,21,5,1650,1342
60701,21,5,1647,1328
60707,21,6,1650,988
60738,21,6,41,18
60740,21,6,41,6
60749,21,6,954,297
60753,21,6,44,948
60761,21,6,983,988
60767,21,6,42,948
60804,21,7,980,30
60813,21,7,1655,34
60831,21,7,1657,31
60855,21,7,1648,64
60861,21,7,954,64
60864,21,7,58,31
60868,21,7,57,4
60880,21,8,1654,862
60892,21,8,1650,388
60903,21,8,1646,1270
60928,21,8,983,1699
60956,21,8,57,1673
60966,21,8,44,390
61023,21,8,1650,368
61057,21,8,44,388
61096,21,8,58,1270
61099,21,8,43,365
61109,21,8,1656,363
61113,21,8,982,386
61151,21,8,398,390
61156,21,8,56,387
61184,21,8,956,388
61225,21,8,1653,388
61237,21,8,953,1673
61238,21,8,953,369
61248,21,8,42,1702
61262,21,8,42,391
61276,21,8,953,946
61282,21,8,980,1697
61284,21,8,982,1701
61287,21,8,55,366
61300,21,8,43,1701
61302,21,8,953,1327
61311,21,8,955,1700
61323,21,8,55,367
61325,21,8,982,366
61345,21,8,1654,364
61346,21,8,1648,367
61390,21,8,56,862
61409,21,8,1646,1696
61424,21,8,58,1703
61449,21,8,1655,1700
61467,21,8,1650,1327
61486,21,8,954,364
61489,21,8,54,1703
61514,21,8,54,862
61520,21,8,956,1700
61534,21,8,44,862
61559,21,8,1646,1698
61581,21,8,58,386
61666,21,8,982,365
61679,21,8,983,1697
61698,21,8,1650,363
61745,21,8,400,370
61761,21,8,980,1676
61833,21,8,54,1699
61858,21,8,1656,387
61869,21,8,1646,1703
61886,21,8,1657,363
61929,21,8,1657,368
61964,21,9,56,1341
61969,21,9,983,1162
61973,21,9,1649,164
61975,21,9,42,1341
61976,21,9,41,1341
61986,21,9,1657,1338
61991,21,9,399,1340
62036,21,9,397,1180
62066,21,9,400,1163
62077,21,9,954,1162
62088,21,9,44,1338
62147,21,9,955,163
62154,21,9,57,1163
62162,21,9,955,1335
62171,21,9,980,1339
62203,21,9,54,1180
62232,21,9,42,144
62233,21,9,57,1183
62237,21,9,56,1160
62270,21,9,42,163
62278,21,9,398,1334
62338,21,9,956,1334
62344,21,9,397,1333
62354,21,9,44,1340
62356,21,9,983,1335
62376,21,9,41,165
62441,21,9,980,1163
62471,21,9,44,1339
62528,21,10,982,318
62535,21,10,1654,143
62540,21,10,399,174
62549,21,10,58,140
62566,21,10,955,140
62574,21,10,1648,1269
62583,21,10,1653,112
62600,21,10,955,8
62615,21,10,953,179
62636,21,10,44,315
62677,21,10,1647,22
62681,21,10,400,143
62698,21,10,1654,1577
62712,21,10,983,175
62740,21,11,58,951
62750,21,11,953,991
62767,21,11,981,224
62772,21,11,1656,987
62794,21,11,55,225
62824,21,11,58,257
62829,21,11,981,224
62847,21,11,55,26
62857,21,11,1657,951
62875,21,11,57,257
62876,21,11,56,1578
62888,21,11,953,990
62924,21,11,56,258
62951,21,11,56,990
62994,21,11,981,950
63010,21,11,954,986
63023,21,11,58,1626
63025,21,11,44,10
63031,21,11,953,255
63061,21,11,42,255
63065,21,11,1656,257
63076,21,11,1657,987
63101,21,12,983,61
63115,21,12,1655,37
63157,21,12,983,38
63172,21,12,57,37
63174,21,12,399,37
63187,21,12,980,1715
63212,21,12,397,37
63282,21,16,42,281
63301,21,16,1646,280
63310,21,16,981,294
63368,21,16,1646,291
63386,21,16,1650,776
63387,21,16,1647,285
63393,21,16,1653,350
63474,21,17,54,267
63489,21,18,400,1625
63516,21,18,56,1574
63526,21,18,42,153
63538,21,19,58,237
63556,21,19,56,1623
63587,21,19,953,1624
63612,21,20,1656,539
63637,21,20,1647,540
63645,21,20,1647,81
63652,21,20,983,90
63659,21,20,1654,80
63664,21,21,1654,55
63676,21,21,41,1649
63712,21,21,44,54
63744,21,21,1653,41
63750,21,21,1656,953
63804,21,21,56,953
63815,21,21,954,54
63835,21,21,954,57
63871,21,21,41,953
63890,21,21,41,956
63916,21,21,41,399
63918,21,21,1657,397
63919,21,21,43,56
63921,21,21,956,956
63990,21,22,56,465
64007,21,22,1649,250
64016,21,22,54,503
64018,21,22,1648,230
64061,21,22,1646,465
64066,21,22,982,468
64069,21,22,1648,49
64077,21,22,43,502
64089,21,22,981,51
64100,21,23,954,1651
64111,21,23,1655,1652
64121,21,23,1650,769
64144,21,23,983,47
64193,21,23,57,188
64221,21,23,44,741
64222,21,23,981,155
64233,21,23,57,47
64246,21,23,983,52
64309,21,23,982,769
64340,21,24,400,1670
64362,21,24,982,1667
64366,21,24,400,460
64387,21,24,982,460
64405,21,24,981,1670
64440,21,24,55,1661
64460,21,24,1650,1664
64465,21,24,42,460
64470,21,24,955,1664
64481,21,24,397,411
64488,21,24,1646,1663
64495,21,24,42,1666
64507,21,24,44,1665
64513,21,24,954,1664
64517,21,24,953,1718
64590,21,24,41,410
64615,21,24,1647,1661
64631,21,24,981,1665
64642,21,24,55,1666
64729,21,24,54,1662
64738,21,24,58,1669
64749,21,24,1654,1666
64758,21,24,1647,1669
64787,21,24,54,460
64790,21,24,54,1663
64808,21,24,41,1664
64825,21,24,43,1667
64828,21,24,55,460
64837,21,24,57,1663
64838,21,24,981,1661
64843,21,24,1647,1663
64853,21,24,56,1668
64907,21,25,981,67
64926,21,25,43,300
64948,21,25,399,101
64958,21,25,1646,98
65021,21,25,57,300
65037,21,25,1657,100
65065,21,25,58,298
65098,21,25,43,67
65117,21,25,58,69
65184,21,25,399,301
65189,21,25,43,332
65245,21,25,1648,301
65248,21,25,1653,299
65301,21,25,43,100
65326,21,26,1653,74
65335,21,26,1650,75
65362,21,26,44,75
65377,21,26,1647,325
65389,21,26,55,96
65391,21,26,983,72
65403,21,26,1647,327
65430,21,26,1646,72
65493,21,26,41,96
65505,21,26,981,329
65511,21,26,1656,306
65524,21,26,1649,328
65526,21,26,983,97
65539,21,26,954,74
65547,21,26,954,329
65573,21,26,57,72
65582,21,26,56,327
65612,21,26,981,76
65625,21,26,1655,308
65630,21,26,56,329
65648,21,26,955,74
65661,21,26,43,308
65675,21,26,982,308
65680,21,26,1657,325
65715,21,26,1657,325
65754,21,26,954,96
65756,21,26,983,75
65767,21,26,399,72
65771,21,26,398,75
65777,21,26,43,77
65778,21,26,43,94
65783,21,26,399,303
65797,21,26,1646,327
65803,21,26,399,304
65827,21,26,400,95
65841,21,26,953,305
65845,21,26,398,305
65864,21,26,1653,97
65887,21,26,954,96
65889,21,26,55,306
65891,21,26,981,304
65910,21,26,982,96
65928,21,26,398,95
65953,21,26,398,95
65958,21,26,1648,95
65982,21,26,55,306
65989,21,26,58,96
66029,21,27,1655,191
66030,21,27,1654,409
66032,21,27,1650,194
66054,21,27,54,212
66064,21,27,955,1672
66082,21,27,955,409
66131,21,27,41,214
66134,21,27,982,190
66154,21,27,1647,208
66166,21,27,56,396
66171,21,27,399,402
66172,21,27,54,461
66186,21,27,399,402
66204,21,27,956,191
66230,21,27,981,209
66252,21,27,954,211
66335,21,27,956,409
66345,21,27,1655,193
66348,21,27,43,403
66349,21,27,956,463
66385,21,27,983,1659
66461,22,1,227,1694
66481,22,1,228,1677
66499,22,1,465,1695
66522,22,1,465,1694
66542,22,1,48,1677
66555,22,1,251,506
66572,22,1,465,1678
66586,22,1,503,1677
66613,22,1,466,1695
66622,22,1,503,1695
66636,22,1,503,1678
66646,22,1,48,1677
66682,22,1,504,1695
66693,22,1,231,1677
66699,22,1,251,1
66723,22,1,252,1678
66732,22,1,503,1
66752,22,1,50,215
66784,22,1,252,1
66797,22,1,49,1677
66798,22,1,253,1
66800,22,1,466,1677
66818,22,1,50,376
66820,22,1,467,1677
66829,22,1,254,1677
66837,22,1,467,1677
66838,22,1,51,1678
66857,22,1,467,215
66869,22,1,466,1678
66883,22,1,501,1678
66905,22,1,48,1678
66914,22,1,48,1677
66927,22,1,228,1695
66966,22,1,503,1677
66972,22,1,48,1695
67057,22,1,250,506
67073,22,1,251,1
67078,22,1,465,506
67090,22,1,51,1678
67098,22,1,229,215
67111,22,1,251,506
67119,22,1,252,1695
67150,22,2,504,356
67173,22,2,227,356
67192,22,2,468,345
67200,22,2,51,295
67210,22,2,468,354
67223,22,2,253,357
67240,22,2,467,357
67265,22,2,501,347
67356,22,2,252,861
67374,22,2,230,343
67396,22,2,227,1681
67408,22,2,229,1679
67411,22,2,251,1679
67418,22,2,229,261
67436,22,2,504,343
67439,22,2,231,1693
67447,22,2,251,347
67450,22,2,49,261
67455,22,2,230,355
67474,22,2,251,353
67478,22,2,253,355
67494,22,2,465,772
67498,22,2,228,353
67502,22,2,48,346
67516,22,2,502,1691
67576,22,2,465,346
67582,22,2,504,772
67606,22,2,466,1691
67641,22,2,465,1679
67714,22,2,468,356
67723,22,2,231,347
67737,22,2,465,1679
67740,22,2,253,347
67751,22,2,48,1681
67754,22,2,503,354
67792,22,3,467,342
67812,22,3,250,361
67818,22,3,230,358
67829,22,3,230,358
67844,22,3,253,338
67846,22,3,467,341
67851,22,3,229,338
67853,22,3,229,359
67856,22,3,229,358
67859,22,3,48,341
67878,22,3,228,358
67881,22,3,504,338
67914,22,3,466,361
67946,22,3,231,358
67951,22,3,48,339
67963,22,3,250,340
68003,22,3,466,358
68014,22,3,250,340
68031,22,3,48,339
68036,22,3,503,362
68050,22,4,229,374
68062,22,4,51,507
68069,22,4,501,375
68084,22,4,254,381
68096,22,4,468,374
68098,22,4,227,375
68102,22,4,468,381
68122,22,4,502,542
68129,22,4,229,382
68191,22,4,230,382
68236,22,5,468,1328
68258,22,5,251,1328
68266,22,5,254,1690
68277,22,5,253,1329
68284,22,5,49,1329
68302,22,5,252,1682
68314,22,6,504,260
68324,22,6,502,7
68333,22,6,502,7
68341,22,6,503,29
68373,22,7,254,65
68389,22,7,48,32
68393,22,8,251,389
68407,22,8,467,364
68488,22,8,254,363
68491,22,8,251,1699
68492,22,8,466,1675
68533,22,8,48,388
68535,22,8,466,1676
68536,22,8,251,862
68552,22,8,251,1696
68561,22,8,50,1699
68573,22,8,253,391
68602,22,8,465,1676
68610,22,8,228,370
68616,22,8,250,364
68633,22,8,229,1703
68634,22,8,227,1696
68639,22,8,51,363
68648,22,8,502,369
68657,22,8,468,1673
68679,22,8,250,1698
68684,22,8,50,864
68712,22,8,502,1674
68727,22,8,504,364
68729,22,8,253,366
68730,22,8,49,1703
68742,22,8,252,370
68750,22,8,227,389
68771,22,8,48,1270
68784,22,8,50,363
68787,22,8,254,389
68788,22,8,50,389
68805,22,8,504,370
68829,22,8,228,367
68830,22,8,466,368
68838,22,8,467,1701
68840,22,8,466,1673
68902,22,8,467,1675
68915,22,8,51,370
68920,22,8,502,388
68965,22,9,501,1340
68977,22,9,252,1180
69008,22,9,251,164
69028,22,9,229,1163
69037,22,9,229,163
69038,22,9,230,1337
69052,22,9,254,177
69089,22,9,228,1335
69095,22,9,466,144
69099,22,9,504,1339
69124,22,9,465,164
69137,22,9,504,144
69157,22,9,50,1332
69174,22,9,466,1339
69191,22,9,50,1333
69220,22,9,467,1334
69227,22,9,230,1339
69254,22,10,228,314
69255,22,10,50,1629
69259,22,10,252,1628
69276,22,10,49,312
69304,22,10,465,1269
69351,22,10,227,321
69431,22,11,466,257
69442,22,11,252,222
69443,22,11,252,26
69467,22,11,48,991
69477,22,11,504,989
69498,22,11,501,258
69504,22,11,465,259
69505,22,11,51,224
69511,22,11,50,989
69517,22,11,254,985
69527,22,11,50,989
69549,22,11,501,216
69672,22,16,468,280
69686,22,16,250,858
69725,22,17,501,267
69728,22,17,227,267
69733,22,17,465,267
69767,22,18,227,152
69792,22,19,501,241
69818,22,20,503,80
69822,22,20,230,88
69825,22,20,503,80
69850,22,21,468,1653
69886,22,21,51,54
69889,22,21,228,1655
69945,22,21,50,956
69983,22,21,251,955
70078,22,23,48,741
70087,22,23,468,181
70120,22,23,501,188
70198,22,24,466,1661
70206,22,24,467,1667
70211,22,24,465,1666
70213,22,24,49,1669
70247,22,24,468,1718
70256,22,24,251,459
70258,22,24,229,1669
70268,22,24,51,410
70271,22,24,250,1669
70272,22,24,466,1670
70287,22,24,48,1660
70289,22,24,230,1668
70301,22,24,254,1668
70317,22,24,48,459
70357,22,24,501,1660
70386,22,24,229,410
70432,22,24,251,410
70465,22,24,251,411
70473,22,24,250,1663
70504,22,25,504,332
70509,22,25,502,301
70530,22,25,231,100
70547,22,25,501,99
70556,22,25,501,378
70559,22,25,51,331
70582,22,25,468,101
70585,22,25,466,68
70587,22,25,467,67
70601,22,25,254,99
70625,22,25,250,67
70715,22,26,49,328
70798,22,26,50,377
70821,22,26,253,92
70880,22,26,465,306
70889,22,26,466,329
70900,22,26,467,308
70904,22,26,468,77
70919,22,26,228,325
70941,22,26,502,76
70970,22,26,467,93
71029,22,26,467,308
71036,22,26,501,307
71044,22,26,251,304
71056,22,26,48,328
